date,brand,category,region
16-07-2025,Samsung,Smartphone,East
16-07-2025,Apple,Laptop,East
16-07-2025,Samsung,Laptop,South
16-07-2025,Samsung,Laptop,East
16-07-2025,Apple,Tablet,South
16-07-2025,Apple,Tablet,East
16-07-2025,Samsung,Headphones,South
16-07-2025,Apple,Tablet,North
16-07-2025,Apple,Smartphone,East
16-07-2025,Dell,Laptop,East
16-07-2025,Dell,Smartphone,East
16-07-2025,Samsung,Smartphone,Central
16-07-2025,Samsung,Smartphone,East
16-07-2025,Samsung,Smartphone,Central
16-07-2025,Apple,Smartphone,South
16-07-2025,Sony,Laptop,East
16-07-2025,Sony,Laptop,West
16-07-2025,Apple,Smartphone,North
16-07-2025,Samsung,Tablet,West
16-07-2025,Samsung,Tablet,West
16-07-2025,Apple,Tablet,West
16-07-2025,Apple,Smartphone,North
16-07-2025,Sony,Smartphone,East
16-07-2025,Apple,Headphones,East
16-07-2025,Apple,Smartphone,East
16-07-2025,Dell,Smartphone,North
16-07-2025,Dell,Headphones,East
16-07-2025,Apple,Smartphone,North
16-07-2025,Apple,Headphones,West
16-07-2025,Dell,Smartphone,South
16-07-2025,Samsung,Tablet,South
16-07-2025,Apple,Laptop,East
16-07-2025,Samsung,Smartphone,South
16-07-2025,Samsung,Smartphone,West
16-07-2025,Samsung,Laptop,North
16-07-2025,Sony,Laptop,South
16-07-2025,Sony,Smartphone,East
16-07-2025,Samsung,Laptop,South
16-07-2025,Samsung,Smartphone,South
16-07-2025,Apple,Smartphone,Central
16-07-2025,Samsung,Smartphone,South
16-07-2025,Apple,Tablet,East
16-07-2025,Apple,Smartphone,East
16-07-2025,Samsung,Smartphone,East
16-07-2025,Samsung,Smartphone,West
16-07-2025,Dell,Smartphone,South
16-07-2025,Samsung,Laptop,South
17-07-2025,Dell,Smartphone,East
17-07-2025,Dell,Headphones,West
17-07-2025,Sony,Laptop,West
17-07-2025,Samsung,Smartphone,East
17-07-2025,Dell,Smartphone,East
17-07-2025,Apple,Headphones,East
17-07-2025,Dell,Headphones,West
17-07-2025,Apple,Smartphone,North
17-07-2025,Apple,Smartphone,North
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Laptop,East
17-07-2025,Samsung,Tablet,South
17-07-2025,Samsung,Smartphone,East
17-07-2025,Apple,Headphones,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Laptop,South
17-07-2025,Dell,Smartphone,Central
17-07-2025,Sony,Smartphone,South
17-07-2025,Samsung,Laptop,East
17-07-2025,Samsung,Smartphone,West
17-07-2025,Sony,Smartphone,North
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Laptop,East
17-07-2025,Apple,Headphones,West
17-07-2025,Samsung,Laptop,South
17-07-2025,Samsung,Smartphone,South
17-07-2025,Samsung,Smartphone,West
17-07-2025,Samsung,Laptop,West
17-07-2025,Dell,Smartphone,West
17-07-2025,Samsung,Smartphone,East
17-07-2025,Apple,Laptop,West
17-07-2025,Samsung,Smartphone,East
17-07-2025,Sony,Tablet,North
17-07-2025,Sony,Headphones,Central
17-07-2025,Apple,Laptop,North
17-07-2025,Apple,Smartphone,West
17-07-2025,Samsung,Smartphone,West
17-07-2025,Apple,Tablet,East
17-07-2025,Sony,Smartphone,North
17-07-2025,Samsung,Headphones,West
17-07-2025,Apple,Laptop,West
17-07-2025,Samsung,Headphones,Central
17-07-2025,Apple,Tablet,North
17-07-2025,Apple,Laptop,East
17-07-2025,Apple,Smartphone,West
17-07-2025,Dell,Laptop,Central
17-07-2025,Dell,Laptop,East
17-07-2025,Apple,Smartphone,South
17-07-2025,Dell,Tablet,South
17-07-2025,Apple,Headphones,South
17-07-2025,Sony,Headphones,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Headphones,East
17-07-2025,Sony,Tablet,North
17-07-2025,Samsung,Smartphone,East
17-07-2025,Samsung,Smartphone,West
17-07-2025,Samsung,Tablet,East
17-07-2025,Samsung,Laptop,East
17-07-2025,Samsung,Laptop,North
17-07-2025,Dell,Headphones,South
17-07-2025,Apple,Smartphone,South
17-07-2025,Apple,Smartphone,South
17-07-2025,Dell,Laptop,North
17-07-2025,Apple,Tablet,East
17-07-2025,Samsung,Tablet,East
17-07-2025,Sony,Tablet,West
17-07-2025,Apple,Laptop,East
17-07-2025,Apple,Smartphone,South
17-07-2025,Dell,Smartphone,East
17-07-2025,Sony,Smartphone,East
17-07-2025,Samsung,Headphones,East
17-07-2025,Samsung,Smartphone,South
17-07-2025,Samsung,Smartphone,West
17-07-2025,Samsung,Laptop,East
17-07-2025,Dell,Headphones,East
17-07-2025,Samsung,Smartphone,West
17-07-2025,Samsung,Tablet,West
17-07-2025,Apple,Tablet,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Sony,Laptop,Central
17-07-2025,Apple,Smartphone,Central
17-07-2025,Apple,Smartphone,East
17-07-2025,Sony,Smartphone,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Samsung,Smartphone,West
17-07-2025,Apple,Smartphone,East
17-07-2025,Samsung,Laptop,West
17-07-2025,Samsung,Smartphone,South
17-07-2025,Samsung,Headphones,North
17-07-2025,Dell,Headphones,North
17-07-2025,Samsung,Laptop,West
17-07-2025,Apple,Smartphone,North
17-07-2025,Sony,Smartphone,East
17-07-2025,Samsung,Tablet,East
17-07-2025,Samsung,Laptop,East
17-07-2025,Sony,Smartphone,East
17-07-2025,Apple,Smartphone,East
17-07-2025,Sony,Smartphone,Central
17-07-2025,Samsung,Headphones,North
17-07-2025,Apple,Tablet,East
17-07-2025,Dell,Tablet,Central
17-07-2025,Sony,Smartphone,East
17-07-2025,Apple,Smartphone,South
17-07-2025,Apple,Headphones,South
17-07-2025,Apple,Smartphone,East
17-07-2025,Sony,Laptop,South
17-07-2025,Dell,Smartphone,West
17-07-2025,Sony,Tablet,East
17-07-2025,Samsung,Smartphone,East
17-07-2025,Apple,Smartphone,North
17-07-2025,Apple,Laptop,North
17-07-2025,Samsung,Laptop,East
17-07-2025,Apple,Tablet,East
17-07-2025,Samsung,Tablet,South
17-07-2025,Dell,Headphones,North
17-07-2025,Samsung,Smartphone,Central
17-07-2025,Samsung,Smartphone,West
17-07-2025,Samsung,Smartphone,East
17-07-2025,Samsung,Smartphone,South
17-07-2025,Dell,Smartphone,East
17-07-2025,Apple,Smartphone,Central
17-07-2025,Samsung,Smartphone,South
17-07-2025,Samsung,Smartphone,East
17-07-2025,Dell,Laptop,West
17-07-2025,Apple,Tablet,South
17-07-2025,Samsung,Smartphone,West
17-07-2025,Sony,Tablet,South
17-07-2025,Apple,Smartphone,East
17-07-2025,Dell,Headphones,East
17-07-2025,Sony,Headphones,East
17-07-2025,Apple,Headphones,West
17-07-2025,Apple,Smartphone,South
17-07-2025,Apple,Laptop,East
17-07-2025,Dell,Tablet,North
17-07-2025,Apple,Headphones,East
17-07-2025,Dell,Tablet,East
17-07-2025,Apple,Laptop,West
17-07-2025,Sony,Tablet,South
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Smartphone,North
17-07-2025,Apple,Laptop,East
17-07-2025,Apple,Laptop,Central
17-07-2025,Dell,Tablet,South
17-07-2025,Apple,Smartphone,South
17-07-2025,Apple,Laptop,Central
17-07-2025,Apple,Tablet,Central
17-07-2025,Sony,Smartphone,North
17-07-2025,Dell,Smartphone,South
17-07-2025,Samsung,Smartphone,West
17-07-2025,Apple,Smartphone,East
17-07-2025,Sony,Smartphone,West
17-07-2025,Samsung,Smartphone,Central
17-07-2025,Apple,Smartphone,East
17-07-2025,Samsung,Smartphone,South
17-07-2025,Sony,Smartphone,West
17-07-2025,Apple,Smartphone,North
17-07-2025,Samsung,Headphones,South
17-07-2025,Samsung,Smartphone,East
17-07-2025,Samsung,Smartphone,West
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Smartphone,West
17-07-2025,Apple,Tablet,East
17-07-2025,Dell,Tablet,North
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Laptop,North
17-07-2025,Samsung,Smartphone,South
17-07-2025,Apple,Smartphone,East
17-07-2025,Apple,Smartphone,West
17-07-2025,Samsung,Smartphone,Central
17-07-2025,Apple,Smartphone,West
17-07-2025,Apple,Tablet,South
18-07-2025,Samsung,Headphones,East
18-07-2025,Dell,Tablet,North
18-07-2025,Samsung,Laptop,North
18-07-2025,Samsung,Tablet,North
18-07-2025,Apple,Smartphone,North
18-07-2025,Dell,Tablet,Central
18-07-2025,Apple,Smartphone,East
18-07-2025,Dell,Smartphone,North
18-07-2025,Apple,Smartphone,East
18-07-2025,Sony,Smartphone,East
18-07-2025,Samsung,Laptop,East
18-07-2025,Samsung,Smartphone,East
18-07-2025,Dell,Laptop,South
18-07-2025,Dell,Smartphone,South
18-07-2025,Apple,Tablet,North
18-07-2025,Samsung,Smartphone,North
18-07-2025,Apple,Laptop,East
18-07-2025,Dell,Headphones,Central
18-07-2025,Dell,Laptop,North
18-07-2025,Sony,Smartphone,South
18-07-2025,Apple,Smartphone,East
18-07-2025,Sony,Laptop,West
18-07-2025,Sony,Tablet,East
18-07-2025,Apple,Headphones,East
18-07-2025,Sony,Headphones,East
18-07-2025,Apple,Smartphone,West
18-07-2025,Apple,Smartphone,East
18-07-2025,Dell,Tablet,South
18-07-2025,Apple,Laptop,North
18-07-2025,Apple,Laptop,West
18-07-2025,Apple,Tablet,West
18-07-2025,Apple,Laptop,South
18-07-2025,Samsung,Smartphone,South
18-07-2025,Samsung,Smartphone,East
18-07-2025,Dell,Laptop,South
18-07-2025,Samsung,Headphones,East
18-07-2025,Samsung,Smartphone,Central
18-07-2025,Sony,Smartphone,West
18-07-2025,Apple,Smartphone,South
18-07-2025,Sony,Tablet,East
18-07-2025,Apple,Smartphone,East
18-07-2025,Samsung,Tablet,North
18-07-2025,Dell,Tablet,West
18-07-2025,Apple,Smartphone,North
18-07-2025,Apple,Smartphone,East
18-07-2025,Dell,Smartphone,South
18-07-2025,Dell,Tablet,South
18-07-2025,Sony,Smartphone,West
18-07-2025,Apple,Laptop,South
18-07-2025,Sony,Tablet,East
18-07-2025,Dell,Tablet,West
18-07-2025,Sony,Laptop,North
18-07-2025,Dell,Smartphone,East
18-07-2025,Sony,Headphones,East
18-07-2025,Samsung,Tablet,North
18-07-2025,Samsung,Laptop,East
18-07-2025,Apple,Laptop,East
18-07-2025,Samsung,Smartphone,East
18-07-2025,Samsung,Smartphone,East
18-07-2025,Apple,Smartphone,East
18-07-2025,Apple,Smartphone,East
18-07-2025,Apple,Smartphone,East
18-07-2025,Samsung,Laptop,West
18-07-2025,Apple,Smartphone,West
18-07-2025,Samsung,Smartphone,West
18-07-2025,Apple,Laptop,East
18-07-2025,Dell,Smartphone,East
18-07-2025,Dell,Tablet,South
18-07-2025,Apple,Smartphone,North
18-07-2025,Sony,Smartphone,East
18-07-2025,Dell,Laptop,East
18-07-2025,Samsung,Tablet,South
18-07-2025,Dell,Smartphone,West
18-07-2025,Apple,Smartphone,South
18-07-2025,Apple,Smartphone,Central
18-07-2025,Samsung,Smartphone,West
18-07-2025,Sony,Smartphone,East
18-07-2025,Samsung,Smartphone,East
18-07-2025,Samsung,Laptop,East
18-07-2025,Sony,Smartphone,North
18-07-2025,Samsung,Tablet,East
18-07-2025,Dell,Smartphone,Central
18-07-2025,Samsung,Smartphone,North
18-07-2025,Sony,Laptop,East
18-07-2025,Samsung,Smartphone,West
18-07-2025,Sony,Smartphone,East
18-07-2025,Samsung,Tablet,East
18-07-2025,Samsung,Laptop,North
18-07-2025,Apple,Smartphone,Central
18-07-2025,Apple,Laptop,Central
18-07-2025,Apple,Smartphone,West
18-07-2025,Apple,Smartphone,West
18-07-2025,Apple,Smartphone,West
18-07-2025,Samsung,Headphones,East
18-07-2025,Samsung,Headphones,Central
18-07-2025,Samsung,Smartphone,East
18-07-2025,Samsung,Laptop,East
18-07-2025,Dell,Headphones,West
18-07-2025,Apple,Smartphone,East
18-07-2025,Sony,Laptop,East
18-07-2025,Apple,Smartphone,Central
18-07-2025,Sony,Smartphone,East
18-07-2025,Dell,Smartphone,East
18-07-2025,Samsung,Laptop,East
18-07-2025,Apple,Smartphone,East
18-07-2025,Samsung,Smartphone,South
18-07-2025,Dell,Headphones,West
18-07-2025,Dell,Laptop,Central
18-07-2025,Apple,Laptop,East
18-07-2025,Apple,Smartphone,South
18-07-2025,Dell,Headphones,South
18-07-2025,Sony,Smartphone,South
18-07-2025,Dell,Smartphone,West
18-07-2025,Apple,Smartphone,Central
18-07-2025,Apple,Smartphone,North
18-07-2025,Samsung,Headphones,South
18-07-2025,Samsung,Smartphone,West
18-07-2025,Sony,Laptop,South
18-07-2025,Apple,Smartphone,East
18-07-2025,Dell,Tablet,Central
18-07-2025,Samsung,Headphones,East
18-07-2025,Apple,Smartphone,North
18-07-2025,Samsung,Smartphone,East
19-07-2025,Apple,Smartphone,East
19-07-2025,Samsung,Smartphone,West
19-07-2025,Apple,Tablet,East
19-07-2025,Samsung,Smartphone,South
19-07-2025,Apple,Tablet,West
19-07-2025,Dell,Tablet,West
19-07-2025,Apple,Headphones,East
19-07-2025,Apple,Smartphone,East
19-07-2025,Samsung,Laptop,Central
19-07-2025,Sony,Laptop,North
19-07-2025,Apple,Smartphone,East
19-07-2025,Apple,Smartphone,South
19-07-2025,Apple,Tablet,South
19-07-2025,Samsung,Laptop,West
19-07-2025,Apple,Tablet,West
19-07-2025,Samsung,Headphones,Central
19-07-2025,Apple,Smartphone,East
19-07-2025,Samsung,Smartphone,Central
19-07-2025,Apple,Laptop,East
19-07-2025,Samsung,Smartphone,Central
19-07-2025,Samsung,Smartphone,East
19-07-2025,Samsung,Smartphone,North
19-07-2025,Dell,Headphones,West
19-07-2025,Samsung,Smartphone,West
19-07-2025,Sony,Smartphone,East
19-07-2025,Samsung,Tablet,East
19-07-2025,Apple,Smartphone,East
19-07-2025,Sony,Smartphone,South
19-07-2025,Samsung,Laptop,South
19-07-2025,Samsung,Laptop,Central
19-07-2025,Samsung,Tablet,South
19-07-2025,Apple,Headphones,West
19-07-2025,Samsung,Smartphone,West
19-07-2025,Apple,Smartphone,Central
19-07-2025,Sony,Smartphone,East
19-07-2025,Apple,Smartphone,East
19-07-2025,Apple,Smartphone,South
19-07-2025,Apple,Smartphone,South
19-07-2025,Apple,Tablet,South
19-07-2025,Apple,Smartphone,North
19-07-2025,Samsung,Laptop,South
19-07-2025,Apple,Laptop,Central
19-07-2025,Samsung,Smartphone,West
19-07-2025,Apple,Tablet,West
19-07-2025,Dell,Smartphone,South
19-07-2025,Samsung,Tablet,North
19-07-2025,Apple,Smartphone,North
19-07-2025,Samsung,Laptop,West
19-07-2025,Dell,Laptop,East
19-07-2025,Samsung,Smartphone,South
19-07-2025,Samsung,Laptop,East
19-07-2025,Samsung,Headphones,South
19-07-2025,Dell,Smartphone,East
19-07-2025,Apple,Laptop,North
19-07-2025,Sony,Smartphone,West
19-07-2025,Sony,Smartphone,East
19-07-2025,Apple,Smartphone,East
19-07-2025,Samsung,Smartphone,West
19-07-2025,Dell,Smartphone,South
19-07-2025,Sony,Smartphone,East
19-07-2025,Apple,Laptop,West
19-07-2025,Apple,Smartphone,North
19-07-2025,Apple,Smartphone,North
19-07-2025,Apple,Smartphone,East
19-07-2025,Dell,Laptop,South
19-07-2025,Dell,Tablet,West
19-07-2025,Sony,Smartphone,West
19-07-2025,Samsung,Smartphone,East
19-07-2025,Apple,Smartphone,West
19-07-2025,Sony,Tablet,Central
19-07-2025,Apple,Tablet,East
19-07-2025,Samsung,Smartphone,East
19-07-2025,Samsung,Laptop,West
19-07-2025,Samsung,Smartphone,South
19-07-2025,Samsung,Smartphone,East
20-07-2025,Apple,Laptop,South
20-07-2025,Apple,Smartphone,West
20-07-2025,Samsung,Laptop,Central
20-07-2025,Sony,Smartphone,North
20-07-2025,Sony,Tablet,East
20-07-2025,Apple,Headphones,East
20-07-2025,Apple,Laptop,East
20-07-2025,Dell,Tablet,Central
20-07-2025,Apple,Headphones,Central
20-07-2025,Apple,Smartphone,East
20-07-2025,Apple,Smartphone,South
20-07-2025,Sony,Smartphone,West
20-07-2025,Apple,Smartphone,East
20-07-2025,Apple,Laptop,East
20-07-2025,Dell,Tablet,East
20-07-2025,Sony,Tablet,Central
20-07-2025,Apple,Laptop,East
20-07-2025,Apple,Laptop,East
20-07-2025,Samsung,Laptop,South
20-07-2025,Apple,Smartphone,Central
20-07-2025,Apple,Tablet,Central
20-07-2025,Sony,Smartphone,East
20-07-2025,Dell,Headphones,West
20-07-2025,Apple,Tablet,West
20-07-2025,Dell,Smartphone,East
20-07-2025,Samsung,Smartphone,East
20-07-2025,Apple,Headphones,North
20-07-2025,Sony,Headphones,South
20-07-2025,Apple,Smartphone,East
20-07-2025,Sony,Headphones,West
20-07-2025,Apple,Headphones,South
20-07-2025,Apple,Smartphone,West
20-07-2025,Sony,Laptop,South
20-07-2025,Samsung,Smartphone,South
20-07-2025,Dell,Smartphone,South
20-07-2025,Apple,Smartphone,East
20-07-2025,Sony,Laptop,West
20-07-2025,Dell,Tablet,East
20-07-2025,Apple,Smartphone,South
20-07-2025,Dell,Smartphone,East
20-07-2025,Dell,Laptop,East
20-07-2025,Dell,Smartphone,South
20-07-2025,Dell,Smartphone,South
20-07-2025,Samsung,Laptop,East
20-07-2025,Apple,Smartphone,North
20-07-2025,Apple,Smartphone,East
20-07-2025,Apple,Laptop,West
20-07-2025,Apple,Laptop,South
20-07-2025,Dell,Laptop,Central
20-07-2025,Apple,Smartphone,East
20-07-2025,Sony,Laptop,South
20-07-2025,Apple,Laptop,East
20-07-2025,Samsung,Smartphone,East
20-07-2025,Dell,Tablet,East
20-07-2025,Samsung,Tablet,South
20-07-2025,Apple,Smartphone,East
20-07-2025,Apple,Smartphone,West
20-07-2025,Sony,Smartphone,East
20-07-2025,Samsung,Tablet,East
20-07-2025,Dell,Headphones,Central
20-07-2025,Apple,Laptop,East
20-07-2025,Apple,Smartphone,West
20-07-2025,Samsung,Laptop,Central
20-07-2025,Samsung,Tablet,Central
20-07-2025,Apple,Smartphone,West
20-07-2025,Samsung,Headphones,West
20-07-2025,Apple,Tablet,Central
20-07-2025,Dell,Smartphone,West
20-07-2025,Apple,Headphones,East
20-07-2025,Apple,Headphones,North
20-07-2025,Apple,Headphones,East
20-07-2025,Apple,Smartphone,West
20-07-2025,Samsung,Laptop,East
20-07-2025,Samsung,Laptop,South
20-07-2025,Sony,Smartphone,North
20-07-2025,Dell,Tablet,Central
20-07-2025,Apple,Smartphone,West
20-07-2025,Apple,Tablet,West
20-07-2025,Dell,Headphones,South
20-07-2025,Samsung,Tablet,West
20-07-2025,Dell,Headphones,East
20-07-2025,Samsung,Tablet,South
20-07-2025,Dell,Smartphone,West
20-07-2025,Dell,Smartphone,South
20-07-2025,Samsung,Smartphone,North
20-07-2025,Samsung,Tablet,South
20-07-2025,Apple,Headphones,West
20-07-2025,Apple,Tablet,West
20-07-2025,Samsung,Laptop,South
20-07-2025,Apple,Smartphone,East
20-07-2025,Samsung,Smartphone,North
20-07-2025,Apple,Tablet,West
20-07-2025,Samsung,Smartphone,South
20-07-2025,Dell,Headphones,North
20-07-2025,Sony,Smartphone,West
20-07-2025,Sony,Headphones,West
20-07-2025,Sony,Smartphone,East
20-07-2025,Apple,Headphones,North
20-07-2025,Apple,Headphones,South
20-07-2025,Apple,Smartphone,West
20-07-2025,Dell,Smartphone,East
21-07-2025,Samsung,Tablet,North
21-07-2025,Apple,Smartphone,South
21-07-2025,Apple,Laptop,West
21-07-2025,Apple,Tablet,South
21-07-2025,Samsung,Smartphone,East
21-07-2025,Apple,Tablet,East
21-07-2025,Dell,Smartphone,North
21-07-2025,Apple,Smartphone,Central
21-07-2025,Samsung,Laptop,East
21-07-2025,Apple,Tablet,East
21-07-2025,Sony,Headphones,North
21-07-2025,Dell,Tablet,East
21-07-2025,Apple,Laptop,East
21-07-2025,Apple,Headphones,East
21-07-2025,Samsung,Tablet,East
21-07-2025,Apple,Tablet,North
21-07-2025,Samsung,Laptop,East
21-07-2025,Apple,Smartphone,East
21-07-2025,Apple,Headphones,West
21-07-2025,Apple,Headphones,Central
21-07-2025,Sony,Headphones,Central
21-07-2025,Apple,Tablet,East
21-07-2025,Samsung,Smartphone,East
21-07-2025,Apple,Smartphone,East
21-07-2025,Apple,Headphones,Central
21-07-2025,Apple,Smartphone,East
21-07-2025,Samsung,Smartphone,South
21-07-2025,Dell,Smartphone,North
21-07-2025,Sony,Laptop,South
21-07-2025,Samsung,Laptop,South
21-07-2025,Apple,Smartphone,East
21-07-2025,Dell,Smartphone,East
21-07-2025,Apple,Smartphone,West
21-07-2025,Samsung,Tablet,East
21-07-2025,Samsung,Laptop,West
21-07-2025,Samsung,Smartphone,South
21-07-2025,Samsung,Laptop,East
21-07-2025,Samsung,Tablet,East
21-07-2025,Samsung,Smartphone,South
21-07-2025,Sony,Headphones,South
21-07-2025,Apple,Smartphone,North
21-07-2025,Apple,Smartphone,West
21-07-2025,Samsung,Laptop,West
21-07-2025,Apple,Smartphone,North
21-07-2025,Apple,Smartphone,South
21-07-2025,Samsung,Tablet,South
21-07-2025,Dell,Smartphone,North
21-07-2025,Samsung,Smartphone,South
21-07-2025,Sony,Smartphone,West
21-07-2025,Apple,Laptop,Central
21-07-2025,Apple,Smartphone,South
21-07-2025,Samsung,Smartphone,East
21-07-2025,Apple,Smartphone,Central
21-07-2025,Apple,Tablet,East
21-07-2025,Apple,Smartphone,South
21-07-2025,Samsung,Laptop,East
21-07-2025,Samsung,Smartphone,Central
21-07-2025,Apple,Tablet,West
21-07-2025,Samsung,Headphones,East
21-07-2025,Samsung,Tablet,East
21-07-2025,Sony,Headphones,East
21-07-2025,Apple,Smartphone,West
21-07-2025,Dell,Laptop,Central
21-07-2025,Samsung,Smartphone,East
21-07-2025,Apple,Smartphone,North
21-07-2025,Sony,Smartphone,North
21-07-2025,Samsung,Laptop,Central
21-07-2025,Apple,Smartphone,North
21-07-2025,Apple,Laptop,Central
21-07-2025,Dell,Smartphone,Central
21-07-2025,Apple,Laptop,East
21-07-2025,Samsung,Smartphone,West
21-07-2025,Apple,Tablet,East
21-07-2025,Samsung,Tablet,West
21-07-2025,Samsung,Tablet,East
21-07-2025,Sony,Tablet,South
21-07-2025,Dell,Smartphone,North
21-07-2025,Samsung,Smartphone,West
21-07-2025,Samsung,Headphones,East
21-07-2025,Dell,Smartphone,East
21-07-2025,Samsung,Tablet,West
21-07-2025,Sony,Smartphone,East
21-07-2025,Samsung,Tablet,West
21-07-2025,Dell,Laptop,Central
21-07-2025,Samsung,Laptop,Central
21-07-2025,Samsung,Headphones,Central
21-07-2025,Sony,Smartphone,Central
21-07-2025,Samsung,Laptop,North
21-07-2025,Apple,Headphones,East
21-07-2025,Sony,Smartphone,Central
21-07-2025,Samsung,Smartphone,East
21-07-2025,Dell,Tablet,North
21-07-2025,Apple,Tablet,East
21-07-2025,Apple,Smartphone,Central
21-07-2025,Apple,Laptop,West
21-07-2025,Dell,Headphones,East
21-07-2025,Dell,Smartphone,East
21-07-2025,Apple,Smartphone,East
21-07-2025,Apple,Tablet,North
21-07-2025,Apple,Smartphone,East
21-07-2025,Samsung,Smartphone,North
21-07-2025,Sony,Tablet,East
21-07-2025,Apple,Headphones,North
21-07-2025,Samsung,Smartphone,North
21-07-2025,Dell,Smartphone,West
21-07-2025,Sony,Laptop,Central
21-07-2025,Samsung,Tablet,North
21-07-2025,Apple,Smartphone,South
21-07-2025,Apple,Smartphone,East
21-07-2025,Apple,Smartphone,West
21-07-2025,Sony,Laptop,East
21-07-2025,Dell,Tablet,North
21-07-2025,Dell,Smartphone,East
21-07-2025,Samsung,Tablet,East
21-07-2025,Sony,Headphones,North
21-07-2025,Apple,Tablet,Central
21-07-2025,Dell,Headphones,West
21-07-2025,Apple,Smartphone,North
21-07-2025,Apple,Smartphone,East
21-07-2025,Apple,Laptop,West
21-07-2025,Dell,Laptop,North
21-07-2025,Apple,Tablet,South
21-07-2025,Samsung,Tablet,South
21-07-2025,Dell,Smartphone,East
21-07-2025,Apple,Smartphone,East
21-07-2025,Dell,Headphones,East
21-07-2025,Apple,Headphones,West
21-07-2025,Sony,Tablet,West
21-07-2025,Apple,Headphones,South
21-07-2025,Samsung,Tablet,Central
21-07-2025,Apple,Smartphone,South
21-07-2025,Apple,Smartphone,West
21-07-2025,Samsung,Smartphone,East
21-07-2025,Apple,Smartphone,East
21-07-2025,Samsung,Smartphone,Central
21-07-2025,Sony,Laptop,East
21-07-2025,Apple,Smartphone,West
21-07-2025,Sony,Smartphone,West
21-07-2025,Apple,Smartphone,Central
21-07-2025,Dell,Laptop,West
21-07-2025,Apple,Headphones,West
21-07-2025,Apple,Laptop,East
21-07-2025,Samsung,Headphones,East
21-07-2025,Samsung,Laptop,West
21-07-2025,Samsung,Smartphone,West
21-07-2025,Samsung,Smartphone,East
22-07-2025,Samsung,Smartphone,East
22-07-2025,Apple,Headphones,North
22-07-2025,Apple,Smartphone,South
22-07-2025,Sony,Laptop,East
22-07-2025,Apple,Smartphone,South
22-07-2025,Samsung,Smartphone,East
22-07-2025,Dell,Laptop,West
22-07-2025,Dell,Tablet,East
22-07-2025,Dell,Tablet,East
22-07-2025,Dell,Smartphone,East
22-07-2025,Apple,Headphones,East
22-07-2025,Samsung,Headphones,South
22-07-2025,Samsung,Tablet,East
22-07-2025,Apple,Laptop,East
22-07-2025,Sony,Smartphone,East
22-07-2025,Apple,Smartphone,East
22-07-2025,Dell,Smartphone,South
22-07-2025,Samsung,Smartphone,South
22-07-2025,Samsung,Smartphone,South
22-07-2025,Dell,Headphones,East
22-07-2025,Samsung,Smartphone,West
22-07-2025,Dell,Headphones,South
22-07-2025,Sony,Headphones,Central
22-07-2025,Samsung,Smartphone,East
22-07-2025,Apple,Laptop,East
22-07-2025,Apple,Smartphone,South
22-07-2025,Dell,Smartphone,West
22-07-2025,Samsung,Smartphone,South
22-07-2025,Apple,Laptop,South
22-07-2025,Sony,Laptop,South
22-07-2025,Apple,Laptop,South
22-07-2025,Apple,Smartphone,South
22-07-2025,Dell,Headphones,West
22-07-2025,Samsung,Smartphone,South
22-07-2025,Samsung,Laptop,North
22-07-2025,Apple,Smartphone,South
22-07-2025,Apple,Tablet,North
22-07-2025,Apple,Laptop,South
22-07-2025,Samsung,Smartphone,West
22-07-2025,Dell,Smartphone,East
22-07-2025,Samsung,Smartphone,East
22-07-2025,Sony,Smartphone,East
22-07-2025,Apple,Smartphone,North
22-07-2025,Samsung,Headphones,East
22-07-2025,Sony,Smartphone,East
22-07-2025,Apple,Laptop,West
22-07-2025,Apple,Smartphone,West
22-07-2025,Sony,Headphones,North
22-07-2025,Samsung,Smartphone,West
22-07-2025,Sony,Tablet,East
22-07-2025,Samsung,Smartphone,Central
22-07-2025,Samsung,Smartphone,East
22-07-2025,Samsung,Headphones,West
22-07-2025,Samsung,Smartphone,South
22-07-2025,Samsung,Smartphone,East
22-07-2025,Samsung,Smartphone,East
22-07-2025,Samsung,Tablet,South
22-07-2025,Samsung,Tablet,East
22-07-2025,Sony,Smartphone,East
22-07-2025,Dell,Laptop,Central
22-07-2025,Sony,Smartphone,South
22-07-2025,Apple,Laptop,West
22-07-2025,Samsung,Headphones,East
22-07-2025,Samsung,Tablet,West
22-07-2025,Dell,Smartphone,East
22-07-2025,Samsung,Smartphone,East
22-07-2025,Sony,Smartphone,South
22-07-2025,Sony,Laptop,East
22-07-2025,Samsung,Smartphone,West
22-07-2025,Dell,Laptop,East
22-07-2025,Samsung,Smartphone,South
